frame,time,x_center,y_center
801,26.6666666,1144.166666653,412.500000003155
802,26.7,1142,413
803,26.7333333,1139.66666665931,413.166666667192
804,26.7666667,1137.33333331861,413.333333334385
805,26.8,1135,413.5
806,26.8333333,1132.12499927218,413.875000094933
807,26.8666666,1129.24999854436,414.250000189866
808,26.9,1126.37499781654,414.625000284799
809,26.9333333,1123.5,415
810,26.9666667,1120.33333649001,415.333333001052
811,27,1117.16667298001,415.666666002104
812,27.0333334,1114,416
813,27.0666666,1111.66666432597,416.333333667719
814,27.1,1109.33332865194,416.666667335437
815,27.1333333,1107,417
816,27.1666667,1104.12499927218,417.500000126577
817,27.2,1101.24999854436,418.000000253155
818,27.2333333,1098.37499781654,418.500000379732
819,27.2666666,1095.5,419
820,27.3,1092.25000161475,419.499999751577
821,27.3333333,1089,420
822,27.3666667,1086.00000299053,420
823,27.4,1083.00000598107,420
824,27.4333334,1080,420
825,27.4666666,1076.99999699053,420.500000501578
826,27.5,1073.99999398107,421.000001003156
827,27.5333333,1071,421.5
828,27.5666667,1067.83333332334,422.000000001577
829,27.6,1064.66666664669,422.500000003155
830,27.6333333,1061.5,423
831,27.6666666,1057.25000211159,423.249999875789
832,27.7,1053,423.5
833,27.7333333,1049.83333332334,423.666666667192
834,27.7666667,1046.66666664669,423.833333334385
835,27.8,1043.5,424
836,27.8333334,1039.99999648896,424.250000250789
837,27.8666666,1036.5,424.5
838,27.9,1032.83333698843,424.833333001052
839,27.9333333,1029.16667397686,425.166666002104
840,27.9666667,1025.5,425.5
841,28,1021.99999648896,425.666666833859
842,28.0333333,1018.49999297791,425.833333667719
843,28.0666666,1015,426
844,28.1,1011.33333698843,426.166666500526
845,28.1333333,1007.66667397686,426.333333001052
846,28.1666667,1004,426.5
847,28.2,1000.16666282124,426.833333667719
848,28.2333334,996.333325642474,427.166667335437
849,28.2666666,992.5,427.5
850,28.3,988.166670986326,427.5
851,28.3333333,983.833341972652,427.5
852,28.3666667,979.5,427.5
853,28.4,975.749996238167,427.750000250789
854,28.4333333,972,428
855,28.4666667,967.333333318612,427.833333332808
856,28.5,962.666666637224,427.666666665615
857,28.5333333,958,427.5
858,28.5666666,953.499999985805,427.833333334385
859,28.6,948.999999971609,428.16666666877
860,28.6333333,944.5,428.5
861,28.6666667,940.333337486852,428.333333499474
862,28.7,936.166674973703,428.166666998948
863,28.7333334,932,428
864,28.7666666,927.999995987378,428.166666833859
865,28.8,923.999991974755,428.333333667719
866,28.8333333,920,428.5
867,28.8666667,915.499999985804,428.166666665615
868,28.9,910.999999971609,427.83333333123
869,28.9333333,906.5,427.5
870,28.9666666,902.250002111592,427.250000124211
871,29,898,427
872,29.0333333,893.16666665142,427
873,29.0666667,888.333333302839,427
874,29.1,883.5,427
875,29.1333333,878.999999985804,426.833333332808
876,29.1666667,874.499999971609,426.666666665615
877,29.2,870,426.5
878,29.2333334,865.16666665142,426.166666665615
879,29.2666666,860.333333302839,425.83333333123
880,29.3,855.5,425.5
881,29.3333333,850.333333317035,425.166666665615
882,29.3666667,845.16666663407,424.83333333123
883,29.4,840,424.5
884,29.4333334,835.666666652997,423.999999998423
885,29.4666666,831.333333305993,423.499999996845
886,29.5,827,423
887,29.5333333,821.333333315457,422.666666665615
888,29.5666667,815.666666630915,422.33333333123
889,29.6,810,422
890,29.6333333,805.166666651419,421.499999998423
891,29.6666666,800.333333302839,420.999999996845
892,29.7,795.5,420.5
893,29.7333333,791.000002235803,420.250000124211
894,29.7666667,786.5,420
895,29.8,782.250002111592,419.750000124211
896,29.8333334,778,419.5
897,29.8666666,773.333328651941,419.166666332281
898,29.9,768.666657303881,418.833332664563
899,29.9333333,764,418.5
900,29.9666667,759.333333318612,418.333333332808
901,30,754.666666637224,418.166666665615
902,30.0333333,750,418
903,30.0666666,746.000001987381,417.500000248423
904,30.1,742,417
905,30.1333333,738.000001987381,416.750000124211
906,30.1666667,734,416.5
907,30.2,730.666663322815,415.666665830704
908,30.2333334,727.33332664563,414.833331661407
909,30.2666666,724,414
910,30.3,720.000003987378,413.500000498422
911,30.3333333,716.000007974755,413.000000996844
912,30.3666667,712,412.5
913,30.4,708.833330156674,412.5
914,30.4333333,705.666660313348,412.5
915,30.4666666,702.5,412.5
916,30.5,698.83333698843,412.333333499474
917,30.5333333,695.166673976859,412.166666998948
918,30.5666667,691.5,412
919,30.6,688.000001738958,411.750000124211
920,30.6333334,684.5,411.5
921,30.6666666,681.249996739744,411.249999749211
922,30.7,678,411
923,30.7333333,674.750001614747,410.750000124211
924,30.7666667,671.5,410.5
925,30.8,668.499996990533,410.249999749211
926,30.8333333,665.5,410
927,30.8666666,663.750000869479,410
928,30.9,662,410
929,30.9333333,657,411
930,30.9666667,655.5,409.5
931,31,NaN,NaN
932,31.0333334,NaN,NaN
933,31.0666666,NaN,NaN
934,31.1,NaN,NaN
935,31.1333333,NaN,NaN
936,31.1666667,NaN,NaN
937,31.2,NaN,NaN
938,31.2333333,NaN,NaN
939,31.2666666,NaN,NaN
940,31.3,NaN,NaN
941,31.3333333,NaN,NaN
942,31.3666667,NaN,NaN
943,31.4,NaN,NaN
944,31.4333334,NaN,NaN
945,31.4666666,NaN,NaN
946,31.5,NaN,NaN
947,31.5333333,NaN,NaN
948,31.5666667,NaN,NaN
949,31.6,NaN,NaN
950,31.6333333,NaN,NaN
951,31.6666666,NaN,NaN
952,31.7,NaN,NaN
953,31.7333333,NaN,NaN
954,31.7666667,NaN,NaN
955,31.8,NaN,NaN
956,31.8333334,NaN,NaN
957,31.8666666,NaN,NaN
958,31.9,NaN,NaN
959,31.9333333,NaN,NaN
960,31.9666667,NaN,NaN
961,32,NaN,NaN
962,32.0333333,NaN,NaN
963,32.0666666,NaN,NaN
964,32.1,NaN,NaN
965,32.1333333,NaN,NaN
966,32.1666667,NaN,NaN
967,32.2,NaN,NaN
968,32.2333333,NaN,NaN
969,32.2666667,NaN,NaN
970,32.3,NaN,NaN
971,32.3333334,NaN,NaN
972,32.3666666,NaN,NaN
973,32.4,NaN,NaN
974,32.4333333,NaN,NaN
975,32.4666667,NaN,NaN
976,32.5,NaN,NaN
977,32.5333333,NaN,NaN
978,32.5666666,NaN,NaN
979,32.6,NaN,NaN
980,32.6333333,NaN,NaN
981,32.6666667,NaN,NaN
982,32.7,NaN,NaN
983,32.7333334,NaN,NaN
984,32.7666666,NaN,NaN
985,32.8,NaN,NaN
986,32.8333333,NaN,NaN
987,32.8666667,NaN,NaN
988,32.9,NaN,NaN
989,32.9333333,NaN,NaN
990,32.9666666,659,392
991,33,661.999998575001,391.625000178125
992,33.0333333,664.999997150002,391.25000035625
993,33.0666667,667.999995725002,390.875000534375
994,33.1,671,390.5
995,33.1333334,674.166666745833,390.166666658333
996,33.1666666,677.333333491667,389.833333316667
997,33.2,680.5,389.5
998,33.2333333,683.833333416667,389.166666658333
999,33.2666667,687.166666833334,388.833333316667
1000,33.3,690.5,388.5
1001,33.3333333,693.833333416667,387.833333316667
1002,33.3666667,697.166666833333,387.166666633333
1003,33.4,700.5,386.5
1004,33.4333333,702.666666720833,385.499999975
1005,33.4666666,704.833333441667,384.49999995
1006,33.5,707,383.5
1007,33.5333333,709.666666733333,382.9999999875
1008,33.5666667,712.333333466667,382.499999975
1009,33.6,715,382
1010,33.6333334,717.166666720833,381.166666645833
1011,33.6666666,719.333333441667,380.333333291667
1012,33.7,721.5,379.5
1013,33.7333333,724.0000000625,378.833333316667
1014,33.7666667,726.500000125,378.166666633333
1015,33.8,729,377.5
1016,33.8333333,730.333333366667,376.833333316667
1017,33.8666666,731.666666733333,376.166666633333
1018,33.9,733,375.5
1019,33.9333333,734.833333379167,374.499999975
1020,33.9666667,736.666666758333,373.49999995
1021,34,738.5,372.5
1022,34.0333333,739.666666695833,371.333333304167
1023,34.0666667,740.833333391667,370.166666608333
1024,34.1,742,369
1025,34.1333334,742.125000034375,367.24999951875
1026,34.1666666,742.25000006875,365.4999990375
1027,34.2,742.375000103125,363.749998556249
1028,34.2333333,742.5,362
1029,34.2666667,743.500000275,360.624999621875
1030,34.3,744.50000055,359.24999924375
1031,34.3333333,745.500000825,357.874998865625
1032,34.3666666,746.5,356.5
1033,34.4,747.24999964375,355.125000653125
1034,34.4333333,747.9999992875,353.750001306249
1035,34.4666667,748.749998931251,352.375001959374
1036,34.5,749.5,351
1037,34.5333333,749.833333341667,349.666666633333
1038,34.5666667,750.166666683333,348.333333266667
1039,34.6,750.5,347
1040,34.6333333,751.166666683333,345.666666633333
1041,34.6666667,751.833333366667,344.333333266667
1042,34.7,752.5,343
1043,34.7333334,753.0000000125,341.4999999625
1044,34.7666666,753.500000025,339.999999925
1045,34.8,754,338.5
1046,34.8333333,753.666666658333,336.666666620833
1047,34.8666667,753.333333316667,334.833333241667
1048,34.9,753,333
1049,34.9333333,752.666666658333,330.833333279167
1050,34.9666666,752.333333316667,328.666666558333
1051,35,752,326.5
1052,35.0333333,752,324.666666620833
1053,35.0666667,752,322.833333241667
1054,35.1,752,321
1055,35.1333334,752.5000000125,318.99999995
1056,35.1666666,753.000000025,316.9999999
1057,35.2,753.5,315
1058,35.2333333,752.833333316667,313.166666620833
1059,35.2666667,752.166666633333,311.333333241666
1060,35.3,751.5,309.5
1061,35.3333333,750.666666645833,306.833333266667
1062,35.3666666,749.833333291667,304.166666533333
1063,35.4,749,301.5
1064,35.4333333,748.166666645833,298.833333266667
1065,35.4666667,747.333333291667,296.166666533333
1066,35.5,746.5,293.5
1067,35.5333334,745.499999975,290.9999999375
1068,35.5666666,744.49999995,288.499999875
1069,35.6,743.5,286
1070,35.6333333,741.9999999625,282.999999925
1071,35.6666667,740.499999925,279.99999985
1072,35.7,739,277
1073,35.7333333,737.249998206248,273.499996412496
1074,35.7666666,735.5,270
1075,35.8,734.333334470832,266.83333642083
1076,35.8333333,733.166668941664,263.666672841661
1077,35.8666667,732,260.5
1078,35.9,730.499998462499,257.499996924997
1079,35.9333334,728.999996924997,254.499993849994
1080,35.9666666,727.5,251.5
1081,36,724.33333642083,248.000003412496
1082,36.0333333,721.16667284166,244.500006824993
1083,36.0666667,718,241
1084,36.1,716.166664787498,237.999996924997
1085,36.1333333,714.333329574996,234.999993849994
1086,36.1666666,712.5,232
1087,36.2,710.50000095,228.500001662499
1088,36.2333333,708.5,225
1089,36.2666667,706.166666608333,220.833333229167
1090,36.3,703.833333216667,216.666666458333
1091,36.3333333,701.5,212.5
1092,36.3666667,698.500001424999,208.500001899999
1093,36.4,695.5,204.5
1094,36.4333333,692.749997181247,200.999996412497
1095,36.4666666,690,197.5
1096,36.5,687.250001306249,193.750001781249
1097,36.5333333,684.5,190
1098,36.5666667,682.75000083125,185.750002018749
1099,36.6,681,181.5
1100,36.6333334,677.999996924997,177.499995899996
1101,36.6666666,675,173.5
1102,36.7,673.25000083125,169.250002018749
1103,36.7333333,671.5,165
1104,36.7666667,669.000001187499,161.250001781249
1105,36.8,666.5,157.5
1106,36.8333333,665.499998974999,153.249995643746
1107,36.8666666,664.5,149
1108,36.9,662.000001187499,145.500001662499
1109,36.9333333,659.5,142
1110,36.9666667,657.5,140
1111,37,NaN,NaN
1112,37.0333334,NaN,NaN
1113,37.0666666,NaN,NaN
1114,37.1,NaN,NaN
1115,37.1333333,NaN,NaN
1116,37.1666667,NaN,NaN
1117,37.2,NaN,NaN
1118,37.2333333,NaN,NaN
1119,37.2666666,NaN,NaN
1120,37.3,NaN,NaN
1121,37.3333333,NaN,NaN
1122,37.3666667,NaN,NaN
1123,37.4,NaN,NaN
1124,37.4333334,NaN,NaN
1125,37.4666666,NaN,NaN
1126,37.5,NaN,NaN
1127,37.5333333,NaN,NaN
1128,37.5666667,NaN,NaN
1129,37.6,NaN,NaN
1130,37.6333333,NaN,NaN
1131,37.6666666,NaN,NaN
1132,37.7,NaN,NaN
1133,37.7333333,NaN,NaN
1134,37.7666667,NaN,NaN
1135,37.8,NaN,NaN
1136,37.8333334,NaN,NaN
1137,37.8666666,NaN,NaN
1138,37.9,NaN,NaN
1139,37.9333333,NaN,NaN
1140,37.9666667,NaN,NaN
1141,38,NaN,NaN
1142,38.0333333,NaN,NaN
1143,38.0666666,NaN,NaN
1144,38.1,NaN,NaN
1145,38.1333333,NaN,NaN
1146,38.1666667,NaN,NaN
1147,38.2,NaN,NaN
1148,38.2333334,NaN,NaN
1149,38.2666667,NaN,NaN
1150,38.3,NaN,NaN
1151,38.3333333,NaN,NaN
1152,38.3666666,NaN,NaN
1153,38.4,NaN,NaN
1154,38.4333333,NaN,NaN
1155,38.4666667,NaN,NaN
1156,38.5,NaN,NaN
1157,38.5333334,NaN,NaN
1158,38.5666666,NaN,NaN
1159,38.6,NaN,NaN
1160,38.6333333,NaN,NaN
1161,38.6666667,NaN,NaN
1162,38.7,NaN,NaN
1163,38.7333333,NaN,NaN
1164,38.7666666,NaN,NaN
1165,38.8,NaN,NaN
1166,38.8333333,NaN,NaN
1167,38.8666667,NaN,NaN
1168,38.9,NaN,NaN
1169,38.9333334,NaN,NaN
1170,38.9666666,NaN,NaN
1171,39,NaN,NaN
1172,39.0333333,NaN,NaN
1173,39.0666667,NaN,NaN
1174,39.1,NaN,NaN
1175,39.1333333,NaN,NaN
1176,39.1666667,NaN,NaN
1177,39.2,NaN,NaN
1178,39.2333333,NaN,NaN
1179,39.2666666,NaN,NaN
1180,39.3,NaN,NaN
1181,39.3333334,NaN,NaN
1182,39.3666666,NaN,NaN
1183,39.4,NaN,NaN
1184,39.4333333,NaN,NaN
1185,39.4666667,NaN,NaN
1186,39.5,NaN,NaN
1187,39.5333333,NaN,NaN
1188,39.5666666,NaN,NaN
1189,39.6,NaN,NaN
1190,39.6333333,NaN,NaN
1191,39.6666667,NaN,NaN
1192,39.7,NaN,NaN
1193,39.7333333,NaN,NaN
1194,39.7666667,NaN,NaN
1195,39.8,NaN,NaN
1196,39.8333333,NaN,NaN
1197,39.8666667,NaN,NaN
1198,39.9,NaN,NaN
1199,39.9333333,NaN,NaN
1200,39.9666667,NaN,NaN
1201,40,NaN,NaN
1202,40.0333333,NaN,NaN
1203,40.0666667,NaN,NaN
1204,40.1,NaN,NaN
1205,40.1333334,NaN,NaN
1206,40.1666666,NaN,NaN
1207,40.2,NaN,NaN
1208,40.2333333,NaN,NaN
1209,40.2666667,NaN,NaN
1210,40.3,NaN,NaN
1211,40.3333333,NaN,NaN
1212,40.3666666,NaN,NaN
1213,40.4,NaN,NaN
1214,40.4333334,NaN,NaN
1215,40.4666666,NaN,NaN
1216,40.5,NaN,NaN
1217,40.5333333,NaN,NaN
1218,40.5666667,NaN,NaN
1219,40.6,NaN,NaN
1220,40.6333333,NaN,NaN
1221,40.6666666,NaN,NaN
1222,40.7,NaN,NaN
1223,40.7333333,NaN,NaN
1224,40.7666667,NaN,NaN
1225,40.8,NaN,NaN
1226,40.8333334,NaN,NaN
1227,40.8666666,NaN,NaN
1228,40.9,NaN,NaN
1229,40.9333333,NaN,NaN
1230,40.9666667,NaN,NaN
1231,41,NaN,NaN
1232,41.0333333,NaN,NaN
1233,41.0666666,NaN,NaN
1234,41.1,NaN,NaN
1235,41.1333334,NaN,NaN
1236,41.1666667,NaN,NaN
1237,41.2,NaN,NaN
1238,41.2333333,NaN,NaN
1239,41.2666666,NaN,NaN
1240,41.3,NaN,NaN
1241,41.3333333,NaN,NaN
1242,41.3666667,NaN,NaN
1243,41.4,NaN,NaN
1244,41.4333334,NaN,NaN
1245,41.4666666,NaN,NaN
1246,41.5,NaN,NaN
1247,41.5333333,NaN,NaN
1248,41.5666667,NaN,NaN
1249,41.6,NaN,NaN
1250,41.6333333,NaN,NaN
1251,41.6666666,NaN,NaN
1252,41.7,NaN,NaN
1253,41.7333333,NaN,NaN
1254,41.7666667,NaN,NaN
1255,41.8,NaN,NaN
1256,41.8333334,NaN,NaN
1257,41.8666666,NaN,NaN
1258,41.9,NaN,NaN
1259,41.9333333,NaN,NaN
1260,41.9666667,NaN,NaN
1261,42,NaN,NaN
1262,42.0333333,NaN,NaN
1263,42.0666667,NaN,NaN
1264,42.1,NaN,NaN
1265,42.1333333,NaN,NaN
1266,42.1666666,NaN,NaN
1267,42.2,NaN,NaN
1268,42.2333333,NaN,NaN
1269,42.2666667,NaN,NaN
1270,42.3,NaN,NaN
1271,42.3333334,NaN,NaN
1272,42.3666666,NaN,NaN
1273,42.4,NaN,NaN
1274,42.4333333,NaN,NaN
1275,42.4666667,NaN,NaN
1276,42.5,NaN,NaN
1277,42.5333333,NaN,NaN
1278,42.5666666,NaN,NaN
1279,42.6,NaN,NaN
1280,42.6333333,NaN,NaN
1281,42.6666667,NaN,NaN
1282,42.7,NaN,NaN
1283,42.7333334,NaN,NaN
1284,42.7666666,NaN,NaN
1285,42.8,NaN,NaN
1286,42.8333333,NaN,NaN
1287,42.8666667,NaN,NaN
1288,42.9,NaN,NaN
1289,42.9333333,NaN,NaN
1290,42.9666666,NaN,NaN
1291,43,NaN,NaN
1292,43.0333333,NaN,NaN
1293,43.0666667,NaN,NaN
1294,43.1,NaN,NaN
1295,43.1333334,NaN,NaN
1296,43.1666666,NaN,NaN
1297,43.2,NaN,NaN
1298,43.2333333,NaN,NaN
1299,43.2666667,NaN,NaN
1300,43.3,NaN,NaN
1301,43.3333333,NaN,NaN
1302,43.3666666,NaN,NaN
1303,43.4,NaN,NaN
1304,43.4333333,NaN,NaN
1305,43.4666667,NaN,NaN
1306,43.5,NaN,NaN
1307,43.5333334,NaN,NaN
1308,43.5666666,NaN,NaN
1309,43.6,NaN,NaN
1310,43.6333333,NaN,NaN
1311,43.6666667,NaN,NaN
1312,43.7,NaN,NaN
1313,43.7333333,NaN,NaN
1314,43.7666666,NaN,NaN
1315,43.8,NaN,NaN
1316,43.8333334,NaN,NaN
1317,43.8666667,663,397
1318,43.9,670.100002840001,396.79999992
1319,43.9333334,677.200005680002,396.59999984
1320,43.9666666,684.300008520003,396.39999976
1321,44,691.400011360004,396.19999968
1322,44.0333333,698.5,396
1323,44.0666667,709.343750677735,396.406250025391
1324,44.1,720.187501355469,396.812500050781
1325,44.1333333,731.031252033204,397.218750076172
1326,44.1666666,741.875002710938,397.625000101562
1327,44.2,752.718753388673,398.031250126953
1328,44.2333333,763.562504066407,398.437500152344
1329,44.2666667,774.406254744142,398.843750177734
1330,44.3,785.250005421876,399.250000203125
1331,44.3333334,796.093756099611,399.656250228515
1332,44.3666666,806.937506777345,400.062500253906
1333,44.4,817.78125745508,400.468750279297
1334,44.4333333,828.625008132814,400.875000304687
1335,44.4666667,839.468758810549,401.281250330078
1336,44.5,850.312509488283,401.687500355469
1337,44.5333333,861.156260166018,402.093750380859
1338,44.5666666,872,402.5
1339,44.6,885.366663993334,402.5
1340,44.6333333,898.733327986668,402.5
1341,44.6666667,912.099991980002,402.5
1342,44.7,925.466655973335,402.5
1343,44.7333334,938.833319966669,402.5
1344,44.7666666,952.199983960003,402.5
1345,44.8,965.566647953337,402.5
1346,44.8333333,978.933311946671,402.5
1347,44.8666667,992.299975940005,402.5
1348,44.9,1005.66663993334,402.5
1349,44.9333333,1019.03330392667,402.5
1350,44.9666666,1032.39996792001,402.5
1351,45,1045.76663191334,402.5
1352,45.0333333,1059.13329590667,402.5
1353,45.0666667,1072.5,402.5
1354,45.1,1087.66667172222,402.388888851852
1355,45.1333334,1102.83334344445,402.277777703704
1356,45.1666666,1118.00001516667,402.166666555556
1357,45.2,1133.16668688889,402.055555407407
1358,45.2333333,1148.33335861112,401.944444259259
1359,45.2666667,1163.50003033334,401.833333111111
1360,45.3,1178.66670205557,401.722221962963
1361,45.3333333,1193.83337377779,401.611110814815
1362,45.3666666,1209,401.5
1363,45.4,1224.999992,401.749999875
1364,45.4333333,1241,402
1365,45.4666667,1254,397
1366,45.5,NaN,NaN
1367,45.5333333,NaN,NaN
1368,45.5666667,NaN,NaN
1369,45.6,NaN,NaN
1370,45.6333333,NaN,NaN
1371,45.6666667,NaN,NaN
1372,45.7,NaN,NaN
1373,45.7333333,NaN,NaN
1374,45.7666667,NaN,NaN
1375,45.8,NaN,NaN
1376,45.8333333,NaN,NaN
1377,45.8666667,NaN,NaN
1378,45.9,NaN,NaN
1379,45.9333334,NaN,NaN
1380,45.9666666,NaN,NaN
1381,46,NaN,NaN
1382,46.0333333,NaN,NaN
1383,46.0666667,NaN,NaN
1384,46.1,NaN,NaN
1385,46.1333334,NaN,NaN
1386,46.1666666,NaN,NaN
1387,46.2,NaN,NaN
1388,46.2333333,NaN,NaN
1389,46.2666667,NaN,NaN
1390,46.3,NaN,NaN
1391,46.3333333,NaN,NaN
1392,46.3666666,NaN,NaN
1393,46.4,NaN,NaN
1394,46.4333333,NaN,NaN
1395,46.4666667,NaN,NaN
1396,46.5,NaN,NaN
1397,46.5333334,NaN,NaN
1398,46.5666666,NaN,NaN
1399,46.6,NaN,NaN
1400,46.6333333,NaN,NaN
1401,46.6666667,NaN,NaN
1402,46.7,NaN,NaN
1403,46.7333333,NaN,NaN
1404,46.7666666,NaN,NaN
1405,46.8,NaN,NaN
1406,46.8333333,NaN,NaN
1407,46.8666667,NaN,NaN
1408,46.9,NaN,NaN
1409,46.9333334,NaN,NaN
1410,46.9666666,NaN,NaN
1411,47,NaN,NaN
1412,47.0333333,NaN,NaN
1413,47.0666667,NaN,NaN
1414,47.1,NaN,NaN
1415,47.1333333,NaN,NaN
1416,47.1666666,NaN,NaN
1417,47.2,NaN,NaN
1418,47.2333333,NaN,NaN
1419,47.2666667,NaN,NaN
1420,47.3,NaN,NaN
1421,47.3333334,NaN,NaN
1422,47.3666666,NaN,NaN
1423,47.4,NaN,NaN
1424,47.4333333,NaN,NaN
1425,47.4666667,NaN,NaN
1426,47.5,NaN,NaN
1427,47.5333333,NaN,NaN
1428,47.5666666,NaN,NaN
1429,47.6,NaN,NaN
1430,47.6333334,NaN,NaN
1431,47.6666667,NaN,NaN
1432,47.7,NaN,NaN
1433,47.7333333,NaN,NaN
1434,47.7666666,NaN,NaN
1435,47.8,NaN,NaN
1436,47.8333333,NaN,NaN
1437,47.8666667,NaN,NaN
1438,47.9,NaN,NaN
1439,47.9333334,NaN,NaN
1440,47.9666666,NaN,NaN
1441,48,NaN,NaN
1442,48.0333333,NaN,NaN
1443,48.0666667,NaN,NaN
1444,48.1,NaN,NaN
1445,48.1333333,NaN,NaN
1446,48.1666666,NaN,NaN
1447,48.2,NaN,NaN
1448,48.2333333,NaN,NaN
1449,48.2666667,NaN,NaN
1450,48.3,NaN,NaN
1451,48.3333334,NaN,NaN
1452,48.3666666,NaN,NaN
1453,48.4,NaN,NaN
1454,48.4333333,NaN,NaN
1455,48.4666667,NaN,NaN
1456,48.5,NaN,NaN
1457,48.5333333,NaN,NaN
1458,48.5666666,NaN,NaN
1459,48.6,NaN,NaN
1460,48.6333333,NaN,NaN
1461,48.6666667,NaN,NaN
1462,48.7,NaN,NaN
1463,48.7333334,NaN,NaN
1464,48.7666666,NaN,NaN
1465,48.8,NaN,NaN
1466,48.8333333,1264.5,336.5
1467,48.8666667,1256.75000367105,336.749999881579
1468,48.9,1249,337
1469,48.9333333,1237.49999969737,337
1470,48.9666666,1225.99999939474,337
1471,49,1214.5,337
1472,49.0333333,1204.79166641118,336.708333325658
1473,49.0666667,1195.08333282237,336.416666651316
1474,49.1,1185.37499923355,336.124999976974
1475,49.1333334,1175.66666564474,335.833333302632
1476,49.1666666,1165.95833205592,335.541666628289
1477,49.2,1156.24999846711,335.249999953947
1478,49.2333333,1146.54166487829,334.958333279605
1479,49.2666667,1136.83333128947,334.666666605263
1480,49.3,1127.12499770066,334.374999930921
1481,49.3333334,1117.41666411184,334.083333256579
1482,49.3666666,1107.70833052303,333.791666582237
1483,49.4,1098,333.5
1484,49.4333333,1090.09999900211,332.999999936842
1485,49.4666667,1082.19999800421,332.499999873684
1486,49.5,1074.29999700632,331.999999810526
1487,49.5333334,1066.39999600842,331.499999747368
1488,49.5666666,1058.49999501053,330.999999684211
1489,49.6,1050.59999401263,330.499999621053
1490,49.6333333,1042.69999301474,329.999999557895
1491,49.6666667,1034.79999201684,329.499999494737
1492,49.7,1026.89999101895,328.999999431579
1493,49.7333333,1019,328.5
1494,49.7666666,1009.57142697637,328.214285665951
1495,49.8,1000.14285395274,327.928571331901
1496,49.8333334,990.714280929109,327.642856997852
1497,49.8666667,981.285707905478,327.357142663802
1498,49.9,971.857134881848,327.071428329753
1499,49.9333333,962.428561858217,326.785713995704
1500,49.9666666,953,326.5
1501,50,944.269231882669,325.961538530209
1502,50.0333334,935.538463765337,325.423077060417
1503,50.0666666,926.807695648006,324.884615590626
1504,50.1,918.076927530675,324.346154120835
1505,50.1333333,909.346159413343,323.807692651043
1506,50.1666667,900.615391296012,323.269231181252
1507,50.2,891.884623178681,322.730769711461
1508,50.2333333,883.153855061349,322.192308241669
1509,50.2666666,874.423086944018,321.653846771878
1510,50.3,865.692318826687,321.115385302087
1511,50.3333333,856.961550709355,320.576923832295
1512,50.3666667,848.230782592024,320.038462362504
1513,50.4,839.5,319.5
1514,50.4333333,833.555555399123,320.222222241228
1515,50.4666667,827.611110798246,320.944444482456
1516,50.5,821.666666197368,321.666666723684
1517,50.5333333,815.722221596491,322.388888964912
1518,50.5666667,809.777776995614,323.11111120614
1519,50.6,803.833332394737,323.833333447368
1520,50.6333334,797.88888779386,324.555555688596
1521,50.6666666,791.944443192983,325.277777929825
1522,50.7,786,326
1523,50.7333333,780.375000555098,326.874999913651
1524,50.7666667,774.750001110197,327.749999827303
1525,50.8,769.125001665296,328.624999740954
1526,50.8333333,763.500002220394,329.499999654605
1527,50.8666666,757.875002775493,330.374999568257
1528,50.9,752.250003330591,331.249999481908
1529,50.9333333,746.62500388569,332.124999395559
1530,50.9666667,741,333
1531,51,733.833333144737,333.916666690789
1532,51.0333334,726.666666289474,334.833333381579
1533,51.0666666,719.499999434211,335.750000072368
1534,51.1,712.333332578948,336.666666763158
1535,51.1333333,705.166665723685,337.583333453947
1536,51.1666667,698,338.5
1537,51.2,688.749990506569,338.750000256579
1538,51.2333333,679.5,339
1539,51.2666666,670.999999776316,339.500000013158
1540,51.3,662.499999552632,340.000000026316
1541,51.3333333,654,340.5
1542,51.3666667,646.5,337
1543,51.4,NaN,NaN
1544,51.4333334,NaN,NaN
1545,51.4666666,NaN,NaN
1546,51.5,NaN,NaN
1547,51.5333333,NaN,NaN
1548,51.5666667,NaN,NaN
1549,51.6,NaN,NaN
1550,51.6333333,NaN,NaN
1551,51.6666666,NaN,NaN
1552,51.7,NaN,NaN
1553,51.7333333,NaN,NaN
1554,51.7666667,NaN,NaN
1555,51.8,NaN,NaN
1556,51.8333334,NaN,NaN
1557,51.8666666,NaN,NaN
1558,51.9,NaN,NaN
1559,51.9333333,NaN,NaN
1560,51.9666667,NaN,NaN
1561,52,NaN,NaN
1562,52.0333333,NaN,NaN
1563,52.0666666,NaN,NaN
1564,52.1,NaN,NaN
1565,52.1333333,NaN,NaN
1566,52.1666667,NaN,NaN
1567,52.2,NaN,NaN
1568,52.2333333,NaN,NaN
1569,52.2666667,NaN,NaN
1570,52.3,NaN,NaN
1571,52.3333333,NaN,NaN
1572,52.3666666,NaN,NaN
1573,52.4,NaN,NaN
1574,52.4333333,NaN,NaN
1575,52.4666667,NaN,NaN
1576,52.5,NaN,NaN
1577,52.5333334,NaN,NaN
1578,52.5666666,NaN,NaN
1579,52.6,NaN,NaN
1580,52.6333333,NaN,NaN
1581,52.6666667,NaN,NaN
1582,52.7,NaN,NaN
1583,52.7333333,NaN,NaN
1584,52.7666666,NaN,NaN
1585,52.8,NaN,NaN
1586,52.8333333,NaN,NaN
1587,52.8666667,NaN,NaN
1588,52.9,NaN,NaN
1589,52.9333334,NaN,NaN
1590,52.9666666,NaN,NaN
1591,53,NaN,NaN
